prop,model,target,n_target,method,k,coverage,width_sd,cov_source_test,rmse_std_source,rmse_std_target,n_train
clay.tot,hgb,LUCAS.WOODWELL.SSL,589,C2,25,0.889795918367347,1.4203413051988405,0.8995,0.514449231743756,0.46842696986254534,8000
clay.tot,hgb,LUCAS.WOODWELL.SSL,589,C3n,25,0.9009276437847866,1.6969367441552476,0.8995,0.514449231743756,0.46842696986254534,8000
clay.tot,hgb,LUCAS.WOODWELL.SSL,589,C2,50,0.8697588126159556,1.4310158098497188,0.8995,0.514449231743756,0.46842696986254534,8000
clay.tot,hgb,LUCAS.WOODWELL.SSL,589,C3n,50,0.8562152133580705,1.295726776500017,0.8995,0.514449231743756,0.46842696986254534,8000
clay.tot,plsr,KSSL.SSL,166,C0,0,0.7999999999999999,3.199028122775044,0.9005,0.5923647941355219,1.276485657601173,8000
clay.tot,plsr,KSSL.SSL,166,C0n,0,0.8275862068965518,3.468117117022716,0.9005,0.5923647941355219,1.276485657601173,8000
clay.tot,plsr,KSSL.SSL,166,C2,25,0.9206896551724137,4.628173411779894,0.9005,0.5923647941355219,1.276485657601173,8000
clay.tot,plsr,KSSL.SSL,166,C3n,25,0.9301724137931036,3.632329434351888,0.9005,0.5923647941355219,1.276485657601173,8000
clay.tot,plsr,KSSL.SSL,166,C2,50,0.8758620689655172,4.1120015532936245,0.9005,0.5923647941355219,1.276485657601173,8000
clay.tot,plsr,KSSL.SSL,166,C3n,50,0.8827586206896552,2.6986418470867264,0.9005,0.5923647941355219,1.276485657601173,8000
clay.tot,hgb,KSSL.SSL,166,C0,0,0.9525862068965516,2.9305266189735866,0.9025,0.5269834342654347,0.7823499981518295,8000
clay.tot,hgb,KSSL.SSL,166,C0n,0,0.9681034482758619,3.440017777271624,0.9025,0.5269834342654347,0.7823499981518295,8000
clay.tot,hgb,KSSL.SSL,166,C2,25,0.9137931034482758,3.052933608247809,0.9025,0.5269834342654347,0.7823499981518295,8000
clay.tot,hgb,KSSL.SSL,166,C3n,25,0.9267241379310345,3.543225337616602,0.9025,0.5269834342654347,0.7823499981518295,8000
clay.tot,hgb,KSSL.SSL,166,C2,50,0.903448275862069,2.2489938444894166,0.9025,0.5269834342654347,0.7823499981518295,8000
clay.tot,hgb,KSSL.SSL,166,C3n,50,0.9043103448275864,2.881992221424375,0.9025,0.5269834342654347,0.7823499981518295,8000
oc,plsr,LUCAS.SSL,40175,C0,0,0.5369595015576324,1.5690944227736934,0.896,0.2869686954897723,0.984112445900672,8000
