prop,model,target,n_target,method,k,coverage,width_sd,cov_source_test,rmse_std_source,rmse_std_target,n_train
oc,plsr,AFSIS2.SSL,151,C2,50,0.8762376237623763,1.9403672521854596,0.906,0.1094026093856139,0.6272214577881979,8000
oc,plsr,AFSIS2.SSL,151,C3n,50,0.8613861386138615,1.4128688970223786,0.906,0.1094026093856139,0.6272214577881979,8000
oc,hgb,AFSIS2.SSL,151,C0,0,0.8514851485148516,1.6266675173091298,0.9075,0.12522338822341594,0.5567089850468661,8000
oc,hgb,AFSIS2.SSL,151,C0n,0,0.7623762376237624,1.3070924896802807,0.9075,0.12522338822341594,0.5567089850468661,8000
oc,hgb,AFSIS2.SSL,151,C2,25,0.9207920792079207,1.9332518798259524,0.9075,0.12522338822341594,0.5567089850468661,8000
oc,hgb,AFSIS2.SSL,151,C3n,25,0.9455445544554456,4.455121040978977,0.9075,0.12522338822341594,0.5567089850468661,8000
oc,hgb,AFSIS2.SSL,151,C2,50,0.9069306930693068,1.9069009456290966,0.9075,0.12522338822341594,0.5567089850468661,8000
oc,hgb,AFSIS2.SSL,151,C3n,50,0.9217821782178218,3.538627354200866,0.9075,0.12522338822341594,0.5567089850468661,8000
n.tot,plsr,KSSL.SSL,76594,C0,0,0.41415264423076914,0.3013107363093487,0.8626943005181347,0.35470694653781226,0.5905539705588981,2316
n.tot,plsr,KSSL.SSL,76594,C0n,0,0.43480220526755853,0.3713353164810552,0.8626943005181347,0.35470694653781226,0.5905539705588981,2316
n.tot,plsr,KSSL.SSL,76594,C2,25,0.9268773515886288,2.6094319518605813,0.8626943005181347,0.35470694653781226,0.5905539705588981,2316
n.tot,plsr,KSSL.SSL,76594,C3n,25,0.8976092182274249,1.7132106638408016,0.8626943005181347,0.35470694653781226,0.5905539705588981,2316
n.tot,plsr,KSSL.SSL,76594,C2,50,0.9054282504180602,2.148200089588312,0.8626943005181347,0.35470694653781226,0.5905539705588981,2316
n.tot,plsr,KSSL.SSL,76594,C3n,50,0.906525658444816,1.3362913917629498,0.8626943005181347,0.35470694653781226,0.5905539705588981,2316
n.tot,hgb,KSSL.SSL,76594,C0,0,0.4824362458193979,0.2905176124774709,0.883419689119171,0.35503101754240207,0.6906151033096072,2316
n.tot,hgb,KSSL.SSL,76594,C0n,0,0.5503527382943144,0.432217671630349,0.883419689119171,0.35503101754240207,0.6906151033096072,2316
n.tot,hgb,KSSL.SSL,76594,C2,25,0.9512816158026756,3.9621641895261295,0.883419689119171,0.35503101754240207,0.6906151033096072,2316
n.tot,hgb,KSSL.SSL,76594,C3n,25,0.934445547658863,1.476770467233523,0.883419689119171,0.35503101754240207,0.6906151033096072,2316
n.tot,hgb,KSSL.SSL,76594,C2,50,0.9275462479096989,3.205494759706344,0.883419689119171,0.35503101754240207,0.6906151033096072,2316
n.tot,hgb,KSSL.SSL,76594,C3n,50,0.9222329640468228,1.3610987742702187,0.883419689119171,0.35503101754240207,0.6906151033096072,2316
n.tot,plsr,AFSIS1.SSL,1902,C0,0,0.8447624190064795,3.25107518208791,0.901,0.24719866425933712,1.203357777429323,8000
n.tot,plsr,AFSIS1.SSL,1902,C0n,0,0.791036717062635,2.697932475820686,0.901,0.24719866425933712,1.203357777429323,8000
n.tot,plsr,AFSIS1.SSL,1902,C2,25,0.9232181425485961,4.155534328243558,0.901,0.24719866425933712,1.203357777429323,8000
n.tot,plsr,AFSIS1.SSL,1902,C3n,25,0.9215982721382288,1.9287968331786178,0.901,0.24719866425933712,1.203357777429323,8000
